,time,position,velocity
878,1.7556524276733398,"[-0.91026066  0.38753838 -0.15872773 -1.68154621  0.09626584  2.07578233
 -0.32431002]","[ 0.09770285 -0.21690354 -0.00071372  0.00322531 -0.02931196 -0.22524942
  0.11600821]"
879,1.757753849029541,"[-0.90997139  0.38690293 -0.15873309 -1.68153687  0.09618214  2.0751381
 -0.32392349]","[ 0.09877709 -0.21546517 -0.00188199  0.00229612 -0.02364481 -0.21862867
  0.11804599]"
880,1.7593693733215332,"[-0.9098754   0.38668452 -0.15873671 -1.68153451  0.09615267  2.07492708
 -0.32379771]","[ 0.09942673 -0.21664133 -0.00246111  0.00208756 -0.02632601 -0.21577072
  0.119877  ]"
881,1.7612850666046143,"[-0.90967741  0.38625961 -0.15873142 -1.68153656  0.09609692  2.07452158
 -0.32355185]","[ 0.10155477 -0.21468494  0.00048378  0.00037099 -0.02618786 -0.20994843
  0.12191877]"
882,1.7633113861083984,"[-0.90948868  0.38582327 -0.15872975 -1.68154062  0.09603509  2.07412073
 -0.32330466]","[ 0.09424447 -0.2125928   0.00117395 -0.00067033 -0.03050642 -0.20714689
  0.12899323]"
883,1.7652661800384521,"[-0.90929807  0.38539393 -0.15873671 -1.68153448  0.09597294  2.07372122
 -0.32307117]","[ 0.09350991 -0.21179515 -0.00121055  0.00069196 -0.03529018 -0.20079056
  0.12699007]"
884,1.7673101425170898,"[-0.90910436  0.38496036 -0.15872975 -1.68154224  0.0959184   2.07332804
 -0.3228174 ]","[ 0.09419272 -0.21649633  0.00137988 -0.0014557  -0.03340851 -0.19605434
  0.13128133]"
885,1.7692947387695312,"[-0.90891677  0.38452648 -0.15872975 -1.68154948  0.09585851  2.07294787
 -0.32257087]","[ 0.09717956 -0.21394526  0.00061328 -0.00278142 -0.0329516  -0.18702637
  0.13003752]"
886,1.7713243961334229,"[-0.90873045  0.38408215 -0.15872975 -1.68155313  0.0957968   2.07255995
 -0.32233203]","[ 0.09639161 -0.21741399  0.00064377 -0.00262822 -0.03402036 -0.18605363
  0.12659615]"
887,1.7732646465301514,"[-0.90853835  0.38364904 -0.15873142 -1.68155313  0.09573424  2.07218045
 -0.32209131]","[ 9.59585111e-02 -2.16481923e-01 -8.50869279e-05 -1.16809687e-03
 -2.96618628e-02 -1.87736821e-01  1.22344657e-01]"
888,1.7754018306732178,"[-0.90834841  0.38321243 -0.15872975 -1.68155842  0.09567567  2.07181833
 -0.3218556 ]","[ 9.52639003e-02 -2.18470453e-01  1.16853126e-04 -1.91118404e-03
 -3.50307601e-02 -1.85858870e-01  1.19012663e-01]"
889,1.777235984802246,"[-0.90815291  0.38276845 -0.1587331  -1.68156224  0.09561667  2.07145442
 -0.32162248]","[ 0.09589233 -0.22272893 -0.00087609 -0.00140623 -0.03422307 -0.18572432
  0.12061546]"
890,1.7792778015136719,"[-0.90796246  0.38233614 -0.15873071 -1.68156152  0.09554552  2.07108095
 -0.32137801]","[ 9.80692600e-02 -2.18179726e-01  1.67440499e-04 -2.53781846e-04
 -3.26125284e-02 -1.87229733e-01  1.22793019e-01]"
891,1.7812466621398926,"[-0.90776437  0.38189565 -0.15873135 -1.68156859  0.09548554  2.07070771
 -0.32114745]","[ 9.86362815e-02 -2.21448006e-01  7.44179197e-05 -2.43284173e-03
 -3.18826326e-02 -1.83478654e-01  1.26753853e-01]"
892,1.7832698822021484,"[-0.90756954  0.38146154 -0.15873309 -1.68156498  0.09542228  2.07034151
 -0.32090997]","[ 0.09852765 -0.21658472 -0.00033813 -0.00027698 -0.0318053  -0.18404998
  0.12336202]"
893,1.7852199077606201,"[-0.9073755   0.38101515 -0.15873671 -1.68156628  0.09535655  2.06995943
 -0.32067439]","[ 0.09954993 -0.22454301 -0.00114017  0.00065025 -0.03225606 -0.18737915
  0.11499238]"
894,1.7872741222381592,"[-0.90718247  0.38058417 -0.15874033 -1.68156661  0.0952874   2.06958377
 -0.32043205]","[ 0.09820357 -0.22047173 -0.00171317  0.0004746  -0.03350536 -0.18952646
  0.12123882]"
895,1.789318561553955,"[-0.90698886  0.38014519 -0.15874033 -1.68156831  0.0952171   2.0692137
 -0.32019194]","[ 0.09862035 -0.22294334 -0.00094701 -0.00034588 -0.0304181  -0.1841764
  0.12312705]"
896,1.7914690971374512,"[-0.90679635  0.37970183 -0.15874395 -1.68156498  0.0951474   2.06884985
 -0.31995178]","[ 0.09789795 -0.21825681 -0.00144172 -0.00150203 -0.0357091  -0.18436209
  0.12940045]"
897,1.7932722568511963,"[-0.90660441  0.37924996 -0.15874679 -1.68156205  0.09507668  2.06847458
 -0.31971444]","[ 9.90043821e-02 -2.26012778e-01 -6.40762719e-04 -1.32016004e-04
 -3.54577368e-02 -1.83986553e-01  1.23942104e-01]"
898,1.7952866554260254,"[-0.90640417  0.3788063  -0.15875044 -1.68155977  0.09500381  2.0681074
 -0.31947796]","[ 0.10001759 -0.22298732 -0.00081066  0.00034698 -0.03479992 -0.18091198
  0.12482362]"
899,1.7972028255462646,"[-0.90620675  0.37834998 -0.15875623 -1.68155872  0.09494017  2.067736
 -0.31923618]","[ 0.10065677 -0.22155148 -0.00135018  0.00044039 -0.03316893 -0.18217232
  0.11956372]"
900,1.7993080615997314,"[-0.90600984  0.37789036 -0.15875434 -1.68156183  0.09486742  2.06734681
 -0.31898453]","[ 9.81469586e-02 -2.28463970e-01 -6.00080829e-04 -2.23307315e-04
 -3.35541435e-02 -1.84770866e-01  1.20599514e-01]"
901,1.8012511730194092,"[-0.90581867  0.377432   -0.15875865 -1.68155631  0.0947878   2.06696044
 -0.3187395 ]","[ 0.09808007 -0.22998802 -0.00122566  0.00067813 -0.03075985 -0.19090058
  0.11971261]"
902,1.8032710552215576,"[-0.90562226  0.37697792 -0.15875727 -1.68155443  0.0947188   2.06656639
 -0.31849177]","[ 9.42195445e-02 -2.32137939e-01  1.20757259e-05  2.55325006e-04
 -3.48029559e-02 -1.92817557e-01  1.22502317e-01]"
903,1.8052713871002197,"[-0.9054261   0.37652431 -0.15876305 -1.68155273  0.09464391  2.06616684
 -0.31824338]","[ 0.09574181 -0.22290734 -0.00079892  0.00066178 -0.03809161 -0.19310675
  0.12372746]"
904,1.8073713779449463,"[-0.90522958  0.37606731 -0.15875871 -1.6815498   0.09457279  2.06574357
 -0.31799162]","[ 0.09488152 -0.22601772  0.00100602  0.00109362 -0.03574493 -0.20498532
  0.11697417]"
905,1.809208631515503,"[-0.905033    0.37563263 -0.15876215 -1.68154223  0.09450119  2.06531511
 -0.31772923]","[ 0.09536187 -0.21876031 -0.0004809   0.00261781 -0.03463919 -0.20992711
  0.12705436]"
906,1.8129768371582031,"[-0.90493799  0.37541161 -0.15876262 -1.6815405   0.09446468  2.06509457
 -0.31759808]","[ 0.09602748 -0.22287056  0.00023621  0.00230095 -0.03423175 -0.22137622
  0.12690808]"
907,1.8131382465362549,"[-0.90463875  0.37475303 -0.15876002 -1.68152836  0.09436067  2.0644188
 -0.31722102]","[ 0.09979639 -0.22056743  0.00075054  0.00270157 -0.03698788 -0.2276651
  0.13008822]"
908,1.8152213096618652,"[-0.90443967  0.37430696 -0.15875672 -1.68152658  0.09428851  2.06394933
 -0.31698053]","[ 0.10040069 -0.21935077  0.00126159  0.00157143 -0.04011665 -0.22803978
  0.1227112 ]"
909,1.8171982765197754,"[-0.9042445   0.37387318 -0.1587531  -1.68151841  0.09421672  2.06347519
 -0.3167335 ]","[ 0.10012289 -0.21619263  0.00176713  0.00168803 -0.04114353 -0.22848
  0.1241736 ]"
910,1.8192548751831055,"[-0.90404286  0.3734305  -0.15875839 -1.68151436  0.09414748  2.0630032
 -0.31648845]","[ 0.10274205 -0.21687319 -0.0005757   0.00090475 -0.04156416 -0.23162643
  0.12584713]"
911,1.8212122917175293,"[-0.90384314  0.37298686 -0.15875672 -1.68151655  0.0940775   2.06252177
 -0.31625759]","[ 0.10119113 -0.2242986  -0.00265177 -0.00117561 -0.03752969 -0.23472935
  0.1153107 ]"
912,1.8231611251831055,"[-0.90364415  0.37253159 -0.15875143 -1.68152579  0.09400047  2.06206132
 -0.31603182]","[ 0.10052735 -0.22121343  0.00030547 -0.0033994  -0.03957294 -0.23166227
  0.11503207]"
913,1.8252925872802734,"[-0.90343624  0.37207709 -0.15875691 -1.68153096  0.09392715  2.06159549
 -0.31580888]","[ 0.09819586 -0.22028966 -0.0007637  -0.00268636 -0.03673596 -0.23084871
  0.11400238]"
914,1.827178716659546,"[-0.90323108  0.37162394 -0.15875501 -1.6815432   0.09385214  2.06113624
 -0.31558424]","[ 0.10161057 -0.22032337 -0.00042776 -0.00428735 -0.03493791 -0.22780369
  0.11451324]"
915,1.8291642665863037,"[-0.90302543  0.37115903 -0.15875675 -1.68156025  0.09378162  2.06068844
 -0.31535544]","[ 0.10096797 -0.22566905 -0.00088942 -0.00564851 -0.0345925  -0.2306497
  0.11835683]"
916,1.8311772346496582,"[-0.90281422  0.37070578 -0.15876124 -1.68156558  0.0937055   2.06023881
 -0.31513479]","[ 0.10326699 -0.22785061 -0.00060885 -0.00380968 -0.03416312 -0.22930969
  0.11881068]"
917,1.8332014083862305,"[-0.9026031   0.37024686 -0.15876323 -1.68157561  0.09363078  2.05978312
 -0.31491917]","[ 0.10193939 -0.2277649  -0.00065753 -0.0037039  -0.03783133 -0.22878351
  0.11617469]"
918,1.8351731300354004,"[-0.90239005  0.36978439 -0.15876734 -1.68158121  0.09355448  2.05934781
 -0.31470657]","[ 0.10122373 -0.22917268 -0.0011363  -0.00598093 -0.03868755 -0.22920101
  0.1110305 ]"
919,1.837233066558838,"[-0.9021813   0.36932088 -0.15876996 -1.68158745  0.09347859  2.05890741
 -0.31449618]","[ 0.10147116 -0.22967775 -0.00106681 -0.00395918 -0.03748356 -0.22813095
  0.10303354]"
920,1.839252233505249,"[-0.90196434  0.36886466 -0.15877749 -1.68159     0.09340129  2.05846253
 -0.31427849]","[ 0.10368356 -0.23311064 -0.00183803 -0.00196943 -0.03944027 -0.22495523
  0.10715216]"
921,1.8412888050079346,"[-0.90174754  0.36841708 -0.15877961 -1.68158712  0.09332762  2.05802341
 -0.31405359]","[ 0.1059549  -0.22367226 -0.00066381 -0.0006221  -0.03613951 -0.22343354
  0.1099346 ]"
922,1.8432116508483887,"[-0.90153188  0.36796472 -0.15878287 -1.68158226  0.0932522   2.05756136
 -0.31383239]","[ 0.10564319 -0.22227033 -0.00287386  0.00138943 -0.03556927 -0.22458681
  0.10520788]"
923,1.8452446460723877,"[-0.90132071  0.36752004 -0.15878413 -1.68157303  0.09317951  2.05711705
 -0.31361079]","[ 0.10547199 -0.22116078 -0.00425347  0.00218875 -0.03482378 -0.22501641
  0.10471378]"
924,1.847144365310669,"[-0.90110143  0.36707839 -0.15878321 -1.68156417  0.09311023  2.05667633
 -0.313387  ]","[ 1.04790746e-01 -2.19827111e-01 -9.69903841e-05  3.27182642e-03
 -3.35190838e-02 -2.22236636e-01  1.08919889e-01]"
925,1.8492224216461182,"[-0.90088576  0.36662994 -0.15878506 -1.68156248  0.0930432   2.05623367
 -0.31315425]","[ 0.10576211 -0.21984893  0.00040309  0.00199914 -0.03338896 -0.21874763
  0.11674312]"
926,1.8511788845062256,"[-0.90067458  0.36618433 -0.15878468 -1.6815519   0.09297603  2.05579438
 -0.31290978]","[ 0.10647761 -0.22128127  0.00100242  0.00382059 -0.03377608 -0.21717134
  0.11536578]"
927,1.853168249130249,"[-0.90046462  0.36574366 -0.15877975 -1.68154682  0.09291342  2.05536023
 -0.31265796]","[ 0.10800113 -0.22165933  0.00152729  0.00290073 -0.02597909 -0.21669178
  0.12119986]"
928,1.8552019596099854,"[-0.90025216  0.36529254 -0.1587745  -1.68154718  0.09284641  2.05492605
 -0.31241217]","[ 0.11003905 -0.21793127  0.00217277  0.0006375  -0.0296751  -0.21994982
  0.12661847]"
929,1.8572113513946533,"[-0.90004321  0.36484351 -0.15877255 -1.68154433  0.09278078  2.0545077
 -0.31214942]","[ 0.10527776 -0.21776463  0.00158564  0.00052962 -0.03086154 -0.21307469
  0.12872201]"
930,1.8592455387115479,"[-0.8998325   0.36439193 -0.15876636 -1.68153895  0.0927143   2.05407958
 -0.31188436]","[ 0.10375052 -0.2223529   0.00121392  0.00162675 -0.03195941 -0.21626807
  0.12732171]"
931,1.8612494468688965,"[-0.89962404  0.36393387 -0.15876029 -1.68154088  0.09264424  2.053646
 -0.31160814]","[ 1.04705501e-01 -2.28839138e-01  1.33442270e-03  7.30125383e-05
 -2.89756067e-02 -2.18383379e-01  1.35315819e-01]"
932,1.8631625175476074,"[-0.89941039  0.36348222 -0.15875569 -1.68154255  0.09256992  2.05322425
 -0.31132814]","[ 1.04805104e-01 -2.26270013e-01  1.39208272e-03 -1.53364473e-04
 -3.07485032e-02 -2.17422572e-01  1.35911281e-01]"
933,1.8651394844055176,"[-0.89920493  0.36303707 -0.15875273 -1.68154784  0.0924934   2.05279007
 -0.31104712]","[ 0.1056687  -0.22227963  0.00258189 -0.00124377 -0.03924966 -0.22454516
  0.14401922]"
934,1.8671681880950928,"[-0.89899245  0.3625985  -0.1587524  -1.68154784  0.09241246  2.05235838
 -0.31076042]","[ 0.10570662 -0.22075645  0.00436004 -0.00055285 -0.03693017 -0.21416794
  0.14750093]"
935,1.8691794872283936,"[-0.89877734  0.36216858 -0.15874786 -1.68154422  0.09232464  2.05192695
 -0.31046813]","[ 0.1068972  -0.2213947   0.00301768  0.00037293 -0.03547631 -0.21361691
  0.14642762]"
936,1.8711860179901123,"[-0.89856405  0.3617362  -0.15874921 -1.68154255  0.09223447  2.05149153
 -0.31018435]","[ 0.10264539 -0.2175643   0.00126421  0.00072254 -0.03962048 -0.21738184
  0.14687717]"
937,1.8731138706207275,"[-0.89834829  0.36131204 -0.15875066 -1.68153726  0.09214485  2.05105081
 -0.30990365]","[ 0.10970025 -0.21623753 -0.00026252  0.00168221 -0.04714487 -0.22178254
  0.14729219]"
938,1.875415325164795,"[-0.89813056  0.36089386 -0.15875618 -1.68152373  0.09205161  2.0506028
 -0.30963123]","[ 0.10739031 -0.2159949  -0.00082786  0.00639528 -0.04454469 -0.22553901
  0.13778406]"
939,1.8772838115692139,"[-0.89791129  0.36046798 -0.15875759 -1.68152052  0.09196298  2.05014983
 -0.30936043]","[ 0.10872496 -0.216337   -0.00124359  0.00386289 -0.04201767 -0.227688
  0.13555585]"
940,1.8792471885681152,"[-0.89769006  0.36003877 -0.15876675 -1.68151752  0.09186528  2.04970646
 -0.30909191]","[ 0.10642693 -0.21524399 -0.00271957  0.00192548 -0.04659585 -0.22199819
  0.13027105]"
941,1.8812551498413086,"[-0.8974742   0.35960733 -0.15876864 -1.68151512  0.09176692  2.04924995
 -0.30883039]","[ 0.10805512 -0.2126533  -0.00174894  0.00078753 -0.04465532 -0.22950153
  0.1319313 ]"
942,1.8832240104675293,"[-0.89725221  0.35917982 -0.15877061 -1.68151202  0.09167045  2.04878903
 -0.3085688 ]","[ 0.11108546 -0.21214492 -0.0016032   0.00023043 -0.04355069 -0.22487974
  0.12920731]"
943,1.8852548599243164,"[-0.89703239  0.35874267 -0.15876699 -1.68151411  0.09157712  2.04833363
 -0.30830831]","[ 1.12096431e-01 -2.13136200e-01  9.69911840e-05 -1.62369189e-03
 -4.57868490e-02 -2.26435719e-01  1.33369492e-01]"
944,1.8872430324554443,"[-0.89681313  0.3583131  -0.15876408 -1.68151165  0.09148257  2.04785888
 -0.30804357]","[ 0.11046912 -0.21730587  0.00125248  0.00063587 -0.04742172 -0.23146756
  0.12975417]"
945,1.8891880512237549,"[-0.89659869  0.35787698 -0.15876512 -1.68151026  0.09138405  2.04737522
 -0.30778426]","[ 0.10617799 -0.21425008  0.00058925  0.00134237 -0.05258927 -0.2323974
  0.13027243]"
946,1.8913838863372803,"[-0.89637774  0.35744214 -0.15875809 -1.6815142   0.09129899  2.04690116
 -0.30752506]","[ 0.10603288 -0.21609985  0.00258287  0.0018607  -0.04306893 -0.23290952
  0.13368312]"
947,1.8932385444641113,"[-0.89616186  0.35700357 -0.15875641 -1.68151347  0.09120207  2.0464167
 -0.30726897]","[ 0.10533323 -0.22075152  0.00170528  0.00090668 -0.04567849 -0.2331786
  0.12972632]"
948,1.8952009677886963,"[-0.89594677  0.35656153 -0.15874704 -1.6815087   0.09111152  2.04591571
 -0.30700563]","[ 0.10703469 -0.22471869  0.00730039  0.00142995 -0.0444948  -0.24522892
  0.12778606]"
949,1.897244930267334,"[-0.89573231  0.35611682 -0.15874609 -1.68151293  0.09101477  2.04542511
 -0.30673402]","[ 0.10540055 -0.22478079  0.00380166 -0.00058289 -0.04728046 -0.24787651
  0.13570322]"
950,1.8992424011230469,"[-0.89552443  0.35567181 -0.15873619 -1.68151977  0.09091717  2.04494174
 -0.30645853]","[ 0.10509483 -0.22298007  0.00373527 -0.00231326 -0.04856205 -0.24451069
  0.13310702]"
951,1.9011869430541992,"[-0.89531145  0.35523205 -0.15873012 -1.68152552  0.09082037  2.04444593
 -0.30618735]","[ 0.10582772 -0.22512401  0.00344494 -0.00200379 -0.04858737 -0.24321345
  0.12945927]"
952,1.9032254219055176,"[-0.89509638  0.35477696 -0.15872914 -1.68153105  0.09072257  2.04395258
 -0.3059173 ]","[ 0.10345084 -0.2291105   0.00497543 -0.00303056 -0.0451139  -0.24482471
  0.13599098]"
953,1.905243158340454,"[-0.89487575  0.35433159 -0.15872884 -1.68153609  0.09062788  2.04345398
 -0.30563389]","[ 0.10819341 -0.22519491  0.00238895 -0.00300307 -0.04387736 -0.24463133
  0.13998739]"
954,1.9073185920715332,"[-0.8946631   0.35387814 -0.15872955 -1.68153394  0.09052905  2.04294672
 -0.30534089]","[ 0.10547865 -0.22350784  0.00074408 -0.00151227 -0.04622971 -0.25067734
  0.14291773]"
955,1.909318447113037,"[-0.89444201  0.3534256  -0.15873306 -1.68153637  0.0904264   2.04245067
 -0.30504785]","[ 0.10820639 -0.22376371  0.00198291 -0.00091507 -0.05263203 -0.24936924
  0.14414918]"
956,1.9112284183502197,"[-0.89422619  0.35296538 -0.15873834 -1.68154191  0.09032254  2.04195447
 -0.30476077]","[ 0.1060883  -0.22923248 -0.00034656 -0.00133218 -0.05157497 -0.2517627
  0.14596803]"
957,1.9131684303283691,"[-0.89400289  0.35251354 -0.15874363 -1.68154048  0.09021858  2.041452
 -0.30446671]","[ 0.10809546 -0.22643037 -0.00172051 -0.00040504 -0.04753729 -0.25309191
  0.14641634]"
958,1.9156701564788818,"[-0.89389324  0.35227589 -0.15874363 -1.68154217  0.09016719  2.04119888
 -0.30432515]","[ 0.11096657 -0.22950277 -0.00106888 -0.00082627 -0.04759766 -0.25656375
  0.14407052]"
959,1.9172580242156982,"[-0.89355279  0.35157399 -0.15875588 -1.68154413  0.09000252  2.04044625
 -0.30388775]","[ 0.11509126 -0.23373478 -0.00347648 -0.00120313 -0.05283542 -0.24980998
  0.14624596]"
960,1.919288158416748,"[-0.8933189   0.35111124 -0.15876401 -1.68154413  0.08989167  2.03995661
 -0.30360527]","[ 0.11853157 -0.23299118 -0.00327332 -0.00093661 -0.0547733  -0.2480983
  0.14071146]"
961,1.9212515354156494,"[-0.89308817  0.35064744 -0.15877157 -1.6815458   0.08978167  2.03947624
 -0.30333022]","[ 0.11661946 -0.23191403 -0.00326022 -0.00118948 -0.05246773 -0.24340827
  0.13885264]"
962,1.9232194423675537,"[-0.89285337  0.35018966 -0.1587814  -1.68154413  0.08966739  2.03899644
 -0.30305684]","[ 1.16936486e-01 -2.32058972e-01 -3.17020978e-03 -1.57369087e-04
 -5.55541941e-02 -2.40334531e-01  1.32885034e-01]"
963,1.9253857135772705,"[-0.89262431  0.34973328 -0.15878622 -1.6815458   0.0895551   2.0385265
 -0.30279426]","[ 0.11720447 -0.22623674 -0.00155742 -0.00062671 -0.05315324 -0.23694329
  0.13501533]"
964,1.9272639751434326,"[-0.89239506  0.34928831 -0.15879471 -1.68154287  0.08944955  2.03806479
 -0.30253249]","[ 0.1145933  -0.22345508 -0.00186417  0.00052577 -0.05566016 -0.23621907
  0.13497195]"
965,1.9291329383850098,"[-0.89216086  0.34883875 -0.15880366 -1.68154059  0.08934721  2.03761738
 -0.30228589]","[ 0.11447202 -0.22441061 -0.00203298  0.0006049  -0.05292178 -0.22653972
  0.12684508]"
966,1.9312357902526855,"[-0.89193137  0.34838896 -0.15880348 -1.68153954  0.08924239  2.03717665
 -0.30202714]","[ 1.14890232e-01 -2.29659100e-01  1.18386670e-04  8.25663960e-04
 -5.28959732e-02 -2.22971517e-01  1.26615023e-01]"
967,1.933220624923706,"[-0.89170273  0.34794335 -0.15879761 -1.68153432  0.08914302  2.0367375
 -0.30176435]","[ 0.11443621 -0.22592708  0.00218769  0.0021302  -0.05095122 -0.22210409
  0.13837431]"
968,1.9352242946624756,"[-0.8914719   0.34749898 -0.15879773 -1.68153266  0.08905317  2.03631574
 -0.30150789]","[ 0.11481344 -0.22313702  0.00097266  0.00150357 -0.04666332 -0.22071124
  0.13678336]"
969,1.9371867179870605,"[-0.89124688  0.34704552 -0.15879246 -1.68153364  0.08896246  2.03590431
 -0.30123941]","[ 1.12122295e-01 -2.22439030e-01  2.01012279e-03 -1.05094321e-04
 -4.40809947e-02 -2.10287394e-01  1.35775648e-01]"
970,1.9392683506011963,"[-0.89102382  0.34659207 -0.15878717 -1.68153799  0.08887849  2.03550305
 -0.30097331]","[ 0.10768197 -0.22624297  0.00225459 -0.00041792 -0.04399791 -0.20725828
  0.13733107]"
971,1.9413747787475586,"[-0.89079377  0.34614438 -0.15877974 -1.68153662  0.08879626  2.03509557
 -0.3007004 ]","[ 1.12706157e-01 -2.23917233e-01  2.17759651e-03  1.85468089e-04
 -4.38233521e-02 -2.09115249e-01  1.36084855e-01]"
972,1.9433929920196533,"[-0.89056593  0.34568937 -0.15877517 -1.68154194  0.08872279  2.03469349
 -0.30041885]","[ 0.11389313 -0.22839673  0.00177214 -0.00168081 -0.03758992 -0.20925044
  0.13633059]"
973,1.9452788829803467,"[-0.89033736  0.34523728 -0.15876811 -1.68154361  0.08864787  2.03429906
 -0.30015036]","[ 0.11951123 -0.22259227  0.00251994 -0.00152038 -0.03508443 -0.20570929
  0.12937074]"
974,1.9471888542175293,"[-0.8901026   0.34477831 -0.15876763 -1.68154528  0.08857241  2.03389547
 -0.29987691]","[ 0.11995499 -0.2238837   0.00093438 -0.00163468 -0.04204818 -0.20365901
  0.13242077]"
975,1.949228048324585,"[-0.88986527  0.34431859 -0.15876501 -1.68154361  0.08849936  2.03349004
 -0.29959158]","[ 0.12201606 -0.22944349  0.0009721  -0.00035531 -0.03894898 -0.20551139
  0.13988333]"
976,1.9512948989868164,"[-0.88962805  0.34385288 -0.15876657 -1.68154285  0.08843471  2.03309022
 -0.29930483]","[ 0.12322719 -0.2337674   0.00046298  0.00123411 -0.03901724 -0.20082204
  0.14648037]"
977,1.9532508850097656,"[-0.88939209  0.34339362 -0.15876823 -1.68154512  0.08836744  2.03270061
 -0.29902051]","[ 1.17602477e-01 -2.32968853e-01 -1.65436493e-04 -2.86723582e-04
 -3.70784781e-02 -1.95583400e-01  1.46558703e-01]"
978,1.9552879333496094,"[-0.88914843  0.34293669 -0.1587738  -1.68154516  0.08830025  2.03230429
 -0.29873219]","[ 1.18409232e-01 -2.33651027e-01 -1.71302808e-03 -1.27432695e-04
 -3.68789586e-02 -2.02176698e-01  1.46023799e-01]"
